devices,protocol,success_probability,success_probability_std,mean_aoi_s,mean_aoi_s_std,mean_semantic_distortion,mean_semantic_distortion_std,energy_efficiency_bits_per_j,energy_efficiency_bits_per_j_std,goodput_bits
120000,DR9,0.0009075530213181219,3.422399207002452e-05,1793.2375243641047,0.3285858183472079,0.7665498196278641,0.002557094920189681,0.8374732590046357,0.03158127128859217,13040.0
120000,Semantic,0.3604517563347697,0.0037261883634424975,1279.8963684557266,0.6275579107034341,0.8913124253982317,0.0038906944331050194,320.38697749103693,3.3600396154289536,1240960.0
130000,DR8,1.7170842404913875e-05,2.980154550578869e-06,1799.8630123087307,0.00986173299963753,0.7688051180745964,0.0015543035265979507,0.009808995272784074,0.001702439589709857,266.6666666666667
130000,DR9,0.0004854301828852051,6.0966372524769826e-05,1796.4811895716173,0.4175517803246249,0.767306015369293,0.0004092727583899385,0.44794605684816596,0.05625864879371527,7546.666666666667
130000,Semantic,0.31410413230327716,0.0018412827279867844,1332.876754777242,2.289549730176614,0.8939619012414645,0.0032069330115611296,279.1096826186359,1.7857196425054915,1176826.6666666667
140000,DR8,1.5983377287620875e-06,2.7684021538701787e-06,1799.9968330820514,0.005485262790294483,0.766674248900776,0.003047508835247556,0.0009130645344023955,0.00158147416417417,26.666666666666668
140000,DR9,0.00021157242841514875,2.9519075292232376e-05,1798.4962343184786,0.27296589111336694,0.7675182635943584,0.002485892323397162,0.19523515098106206,0.02723966050147034,3546.6666666666665
140000,Semantic,0.27895037727790284,0.0012272719336629938,1377.5408961765943,0.4294678046505778,0.8914186150581496,0.003583990906692216,247.75982535601747,1.0895886475089642,1121600.0
150000,DR8,1.4851183713597893e-06,2.5723004744490987e-06,1799.9958925196127,0.0071143647217481315,0.767235603433506,0.00257870344860999,0.000848386977218072,0.0014694493490214802,26.666666666666668
150000,DR9,0.00012167000055451423,2.080151223421957e-05,1799.1513831265493,0.10654849062547171,0.7663120254394179,0.0015285543236369782,0.11227484179326008,0.01919525342741445,2186.6666666666665
150000,Semantic,0.24112871915644654,0.0011252407977262418,1424.8199162422095,3.486531177615802,0.8937671465006277,0.002325677409066588,214.13256822432467,1.176374097171681,1042426.6666666666
